Date,PropertyStatus,SellingPrice,MonthlyRentPrice,CostPrice,PropertyType,SalesPersonID,Location,AgentName,CommissionRate,CommissionEarned,ClientID,PropertyID,MarketingChannel,FeedbackRating,LeadSource,FinancingType,PropertyCondition
2020-04-08,Sale,15702584.0,,10433338,Apartment,5,Delhi,Agent 10,4.23,141647.82,29687,34817,Online platforms,5,Referral,Cash,Good
2021-06-24,Rent,,22621.0,13708466,Apartment,8,Delhi,Agent 8,4.66,238492.89,25558,40343,Email marketing,5,Referral,Flexi Payment Plan,New
2023-12-01,Rent,,23806.0,3666207,Apartment,8,Hyderabad,Agent 5,4.53,74328.79,29306,12824,Print advertising,2,Social Media,Down Payment Plan,Needs Repair
2020-09-30,Rent,,21817.0,6912086,Condo,8,Chennai,Agent 7,3.5,257837.57,44664,20749,Digital ads,2,Advertisement,Flexi Payment Plan,Good
2021-07-20,Rent,,19019.0,6152121,Apartment,2,Mumbai,Agent 4,3.28,251551.81,44536,19959,Print advertising,5,Referral,CLP,Good
2022-09-12,Rent,,48597.0,3040425,Commercial,4,Delhi,Agent 5,3.74,295711.88,47042,22562,Email marketing,1,Referral,CLP,Good
2019-10-05,Sale,8745340.0,,10208763,Apartment,10,Hyderabad,Agent 1,3.99,166705.62,38190,533,Email marketing,3,Direct Inquiry,Flexi Payment Plan,Good
2023-05-05,Sale,9297630.0,,3507157,Apartment,9,Delhi,Agent 6,3.26,266289.7,26490,8360,Online platforms,1,Advertisement,Flexi Payment Plan,New
2021-07-02,Sale,13280639.0,,10710876,Condo,4,Chennai,Agent 10,2.55,196356.22,4091,24198,Online platforms,1,Advertisement,Down Payment Plan,Good
2023-09-02,Rent,,41964.0,8733979,Condo,1,Chennai,Agent 4,4.89,73463.7,3482,56,Email marketing,5,Advertisement,Flexi Payment Plan,Needs Repair
2023-10-06,Rent,,16063.0,9273564,House,6,Delhi,Agent 3,3.87,215921.03,23544,7190,Print advertising,4,Advertisement,Flexi Payment Plan,New
2021-05-26,Sale,8516534.0,,4659206,Commercial,8,Bangalore,Agent 2,3.76,72831.26,2044,15417,Digital ads,5,Social Media,Flexi Payment Plan,Good
2022-09-03,Rent,,19973.0,9534637,Condo,8,Hyderabad,Agent 9,2.85,100947.9,46021,38677,Online platforms,5,Direct Inquiry,Flexi Payment Plan,Good
2022-05-09,Sale,8562661.0,,13678649,Condo,3,Hyderabad,Agent 7,3.54,92673.25,40975,20849,Digital ads,3,Advertisement,Cash,Needs Repair
2022-04-04,Rent,,13153.0,14299061,Condo,1,Delhi,Agent 9,4.61,222419.85,25007,28521,Email marketing,4,Advertisement,Cash,Good
2023-08-21,Rent,,22419.0,6319347,Condo,2,Delhi,Agent 3,4.48,202517.71,13843,11365,Digital ads,4,Advertisement,Down Payment Plan,Good
2023-01-15,Rent,,42265.0,12724579,Condo,4,Chennai,Agent 6,4.44,65868.97,9115,12336,Print advertising,2,Referral,CLP,New
2023-09-22,Rent,,21750.0,4004333,Condo,7,Delhi,Agent 1,4.16,214303.42,25205,23612,Email marketing,3,Direct Inquiry,Flexi Payment Plan,Good
2022-07-20,Sale,9171323.0,,12340625,Condo,7,Hyderabad,Agent 5,3.89,208134.34,10111,18906,Print advertising,1,Referral,Cash,New
2020-01-26,Rent,,36457.0,11791107,Apartment,8,Mumbai,Agent 3,2.62,230975.74,761,4702,Online platforms,5,Advertisement,Flexi Payment Plan,Needs Repair
2019-02-18,Sale,9372089.0,,3449285,House,2,Chennai,Agent 5,4.27,69812.06,9437,47274,Digital ads,1,Referral,CLP,Good
2023-02-21,Sale,5392380.0,,13993985,Condo,10,Mumbai,Agent 2,3.84,160624.57,28622,8899,Email marketing,5,Social Media,Down Payment Plan,Needs Repair
2019-09-21,Rent,,27590.0,7954312,House,9,Hyderabad,Agent 2,2.96,243100.13,8993,27254,Online platforms,2,Direct Inquiry,Down Payment Plan,Good
2022-11-17,Rent,,23266.0,11804875,House,1,Hyderabad,Agent 10,3.28,249270.72,45574,39612,Email marketing,5,Advertisement,Cash,Good
2022-08-15,Sale,9580341.0,,10895568,Condo,5,Bangalore,Agent 5,3.02,144891.51,11784,29780,Print advertising,1,Advertisement,Down Payment Plan,Good
2023-05-02,Sale,12317704.0,,13214755,Commercial,6,Hyderabad,Agent 10,2.51,160528.36,29495,25213,Online platforms,3,Direct Inquiry,CLP,New
2022-01-08,Sale,8592048.0,,14803774,House,4,Hyderabad,Agent 10,3.99,294480.5,14795,12177,Digital ads,2,Social Media,Flexi Payment Plan,New
2022-08-12,Rent,,44978.0,9579302,Commercial,2,Mumbai,Agent 4,4.28,262915.19,39622,487,Email marketing,2,Social Media,Down Payment Plan,New
2023-12-01,Rent,,45407.0,8578150,Commercial,8,Mumbai,Agent 2,2.87,289618.41,32648,47902,Digital ads,2,Social Media,Down Payment Plan,Needs Repair
2021-01-05,Sale,9943254.0,,3565182,Apartment,4,Hyderabad,Agent 7,4.68,93340.89,46671,32882,Digital ads,5,Advertisement,Down Payment Plan,Good
2021-04-16,Sale,8800834.0,,3731394,Apartment,10,Bangalore,Agent 6,4.66,101401.41,26925,35794,Email marketing,5,Advertisement,Flexi Payment Plan,Good
2023-11-26,Rent,,47239.0,11926030,Condo,3,Mumbai,Agent 3,3.28,214290.09,24050,2193,Print advertising,4,Advertisement,CLP,New
2019-04-28,Sale,13532014.0,,11641828,Apartment,4,Hyderabad,Agent 10,4.18,107221.38,37235,31672,Email marketing,4,Direct Inquiry,Down Payment Plan,New
2022-02-19,Sale,18335503.0,,7394288,House,3,Hyderabad,Agent 8,3.28,145158.79,38029,31558,Print advertising,1,Referral,Cash,New
2019-09-06,Rent,,22189.0,5701451,Apartment,8,Chennai,Agent 7,4.49,61603.22,9312,47854,Print advertising,3,Social Media,Down Payment Plan,New
2023-06-24,Rent,,49474.0,7633498,Apartment,4,Chennai,Agent 2,4.96,52844.04,49191,18313,Online platforms,4,Direct Inquiry,Cash,New
2022-12-15,Rent,,28632.0,9170041,Apartment,1,Chennai,Agent 2,3.69,111679.58,33879,5128,Print advertising,3,Social Media,CLP,Needs Repair
2023-06-15,Rent,,40090.0,3610278,House,3,Delhi,Agent 9,2.85,185820.47,5797,16072,Email marketing,5,Referral,Flexi Payment Plan,Needs Repair
2023-01-07,Rent,,40290.0,9375230,House,8,Mumbai,Agent 9,4.03,117280.59,41332,43499,Email marketing,3,Direct Inquiry,Down Payment Plan,Needs Repair
2019-08-31,Rent,,18695.0,6825265,House,4,Mumbai,Agent 6,2.83,86938.32,44832,41530,Print advertising,1,Social Media,CLP,New
2023-08-03,Sale,16880491.0,,10459834,Commercial,4,Delhi,Agent 2,2.89,116493.08,37987,20480,Print advertising,5,Advertisement,Flexi Payment Plan,Needs Repair
2019-06-13,Sale,18641938.0,,10249472,House,5,Chennai,Agent 5,2.79,217346.19,22515,35064,Online platforms,1,Social Media,CLP,New
2019-02-03,Sale,13030188.0,,10179119,Apartment,8,Chennai,Agent 1,3.55,83316.78,30728,33598,Digital ads,3,Social Media,Cash,New
2022-12-28,Sale,13465579.0,,4582043,Condo,9,Bangalore,Agent 3,2.75,126761.04,37616,48092,Online platforms,4,Social Media,Cash,Needs Repair
2021-10-26,Sale,9018180.0,,4599594,House,9,Chennai,Agent 3,3.43,72200.36,27592,23129,Online platforms,4,Advertisement,CLP,Needs Repair
2021-07-04,Rent,,23793.0,3819054,House,9,Delhi,Agent 5,3.12,232283.39,18954,10978,Email marketing,4,Advertisement,Cash,Needs Repair
2019-04-20,Rent,,25261.0,10370555,Condo,8,Bangalore,Agent 10,4.26,215487.74,45551,39167,Email marketing,5,Referral,CLP,Needs Repair
2021-08-02,Rent,,10720.0,11055454,House,4,Hyderabad,Agent 10,4.12,265364.54,47643,36944,Email marketing,5,Referral,CLP,Needs Repair
2021-03-20,Sale,15533755.0,,9790625,Commercial,3,Chennai,Agent 2,4.46,194939.7,4026,41242,Email marketing,5,Referral,Flexi Payment Plan,New
2023-01-10,Sale,11208481.0,,12936378,Condo,8,Delhi,Agent 10,4.94,252677.98,37890,11081,Email marketing,5,Social Media,Flexi Payment Plan,New
2023-11-15,Sale,13900255.0,,6681165,Condo,4,Chennai,Agent 2,2.71,274771.35,3383,43013,Online platforms,3,Direct Inquiry,Down Payment Plan,Needs Repair
2021-06-25,Sale,7170248.0,,7737837,Apartment,2,Bangalore,Agent 6,3.96,158818.74,48325,40916,Print advertising,5,Referral,Down Payment Plan,Good
2019-03-26,Sale,5860708.0,,7930208,Condo,10,Hyderabad,Agent 3,3.07,258399.2,18797,31770,Online platforms,2,Referral,Cash,New
2019-09-14,Rent,,30066.0,11008636,House,1,Hyderabad,Agent 9,3.58,207417.74,8312,33135,Print advertising,4,Direct Inquiry,CLP,Needs Repair
2019-08-27,Rent,,26457.0,5110114,Condo,3,Hyderabad,Agent 2,4.83,179513.72,18210,16519,Online platforms,2,Direct Inquiry,Down Payment Plan,Needs Repair
2020-02-16,Rent,,37386.0,14651953,House,4,Mumbai,Agent 8,3.71,64524.76,40357,18414,Print advertising,4,Referral,Cash,Good
2021-05-05,Rent,,17911.0,11994050,Condo,9,Bangalore,Agent 1,4.14,155307.41,16840,931,Online platforms,5,Referral,Flexi Payment Plan,Good
2019-12-13,Rent,,47152.0,3372849,Apartment,7,Chennai,Agent 8,2.59,110193.78,39573,11444,Digital ads,4,Social Media,Down Payment Plan,New
2020-04-14,Rent,,14402.0,13946408,Condo,8,Delhi,Agent 7,4.56,193121.91,43199,29272,Digital ads,1,Advertisement,CLP,New
2022-02-22,Rent,,41369.0,4727724,Commercial,3,Chennai,Agent 5,3.89,131354.72,11495,17122,Email marketing,4,Social Media,CLP,New
2021-01-03,Rent,,30901.0,9237373,House,10,Mumbai,Agent 5,3.32,106230.88,31780,11850,Print advertising,5,Referral,Cash,Needs Repair
2023-06-27,Sale,12895337.0,,14595923,Condo,10,Mumbai,Agent 5,3.41,203339.92,2169,22469,Online platforms,5,Direct Inquiry,Cash,Needs Repair
2019-09-20,Sale,17411481.0,,10423079,House,6,Delhi,Agent 9,3.62,68775.37,9508,39030,Digital ads,2,Advertisement,CLP,Needs Repair
2020-04-23,Sale,15103188.0,,10889378,Commercial,5,Chennai,Agent 5,2.98,108977.15,32503,49333,Digital ads,4,Direct Inquiry,Flexi Payment Plan,Good
2022-07-06,Sale,15757810.0,,5675785,Apartment,8,Mumbai,Agent 10,4.55,265557.02,25112,15595,Online platforms,3,Social Media,Flexi Payment Plan,Needs Repair
2022-09-29,Rent,,38713.0,3980415,Apartment,6,Delhi,Agent 2,2.78,215593.44,47580,41785,Email marketing,1,Direct Inquiry,Cash,New
2020-06-03,Rent,,33136.0,10475055,Commercial,7,Hyderabad,Agent 6,4.19,267401.5,13819,37864,Print advertising,5,Direct Inquiry,Cash,New
2021-12-08,Sale,6165744.0,,4927777,Condo,4,Delhi,Agent 9,2.75,153740.37,3561,42092,Digital ads,1,Social Media,Cash,Needs Repair
2021-04-01,Rent,,35286.0,9057787,Commercial,10,Delhi,Agent 4,4.61,95780.42,49512,7602,Email marketing,3,Direct Inquiry,Flexi Payment Plan,Needs Repair
2019-06-13,Rent,,15511.0,8126326,House,6,Chennai,Agent 9,3.64,133425.44,10984,30410,Print advertising,3,Advertisement,CLP,New
2022-05-23,Rent,,39722.0,10829494,Condo,9,Mumbai,Agent 4,2.58,273969.08,31211,19751,Digital ads,1,Referral,Flexi Payment Plan,Good
2023-01-19,Sale,7026904.0,,8950013,House,8,Hyderabad,Agent 1,5.0,100090.83,48900,49312,Online platforms,4,Social Media,Flexi Payment Plan,Needs Repair
2023-07-13,Sale,12105980.0,,7831578,House,6,Delhi,Agent 5,2.9,136536.68,15314,24891,Email marketing,3,Referral,Flexi Payment Plan,Needs Repair
2022-04-26,Sale,8691062.0,,6220311,Apartment,7,Bangalore,Agent 8,3.24,184560.71,17212,34764,Online platforms,5,Direct Inquiry,Cash,Needs Repair
2022-09-12,Sale,17185585.0,,6699440,Commercial,9,Chennai,Agent 1,3.85,76300.97,778,18927,Online platforms,5,Referral,Flexi Payment Plan,Good
2022-10-26,Rent,,48302.0,8040060,Apartment,1,Chennai,Agent 4,4.02,271569.43,25036,44466,Email marketing,2,Social Media,Cash,New
2021-09-07,Rent,,36248.0,9239771,House,1,Chennai,Agent 5,2.57,129848.11,34751,44753,Online platforms,4,Advertisement,Cash,Needs Repair
2019-05-08,Rent,,15049.0,3637513,Condo,8,Chennai,Agent 7,4.11,214797.39,6381,34819,Digital ads,4,Advertisement,Cash,Good
2022-01-04,Rent,,20502.0,10068072,Condo,6,Mumbai,Agent 4,4.95,152856.24,28298,40009,Email marketing,1,Referral,CLP,Needs Repair
2021-04-26,Rent,,14536.0,10121104,Apartment,1,Bangalore,Agent 8,4.83,257793.4,21953,17717,Email marketing,3,Direct Inquiry,Down Payment Plan,Needs Repair
2021-04-09,Sale,13282872.0,,10154378,House,3,Hyderabad,Agent 6,2.98,50807.64,6441,16735,Digital ads,4,Social Media,Cash,Good
2023-12-20,Rent,,17219.0,4800177,Condo,2,Chennai,Agent 9,4.09,104339.82,25635,30220,Online platforms,4,Social Media,Down Payment Plan,Needs Repair
2021-01-21,Sale,15539225.0,,14250284,Apartment,1,Bangalore,Agent 10,3.26,261072.1,48124,44033,Online platforms,4,Referral,Cash,New
2020-08-28,Sale,12183747.0,,12932490,House,7,Hyderabad,Agent 2,3.62,224975.5,34076,22113,Digital ads,3,Direct Inquiry,Cash,Needs Repair
2020-07-12,Sale,12561431.0,,4311611,Commercial,5,Bangalore,Agent 2,4.8,133788.76,20531,35889,Online platforms,3,Social Media,Flexi Payment Plan,Good
2019-02-02,Rent,,25069.0,13712703,Apartment,7,Hyderabad,Agent 6,3.78,253697.78,4454,784,Online platforms,5,Referral,Down Payment Plan,Good
2022-07-01,Sale,13598503.0,,11229156,Apartment,5,Hyderabad,Agent 10,4.28,290370.73,6403,34424,Digital ads,1,Direct Inquiry,Down Payment Plan,New
2019-11-19,Rent,,22979.0,3037641,House,8,Chennai,Agent 6,3.58,177244.18,29226,23037,Email marketing,4,Direct Inquiry,Cash,New
2020-11-12,Sale,19509394.0,,12918812,Apartment,7,Mumbai,Agent 1,3.77,136616.36,47531,18567,Online platforms,5,Direct Inquiry,Cash,New
2021-02-21,Rent,,45711.0,14403902,Condo,7,Chennai,Agent 4,3.94,226057.48,12654,2231,Digital ads,5,Social Media,Cash,Needs Repair
2019-03-15,Rent,,37946.0,3838873,Commercial,2,Delhi,Agent 9,3.51,242505.99,40593,6026,Online platforms,5,Direct Inquiry,Cash,New
2019-06-26,Rent,,23327.0,3187443,Commercial,8,Chennai,Agent 6,3.47,273736.25,38938,43032,Print advertising,1,Social Media,CLP,Good
2020-11-04,Sale,5022184.0,,8646695,Commercial,9,Bangalore,Agent 10,3.42,117988.23,39282,41818,Digital ads,2,Referral,CLP,Needs Repair
2020-01-14,Sale,7261260.0,,11613547,Commercial,2,Delhi,Agent 1,4.25,105704.11,7863,39629,Digital ads,3,Advertisement,Cash,New
2020-02-08,Sale,12360190.0,,12181932,House,8,Hyderabad,Agent 5,3.68,205193.17,24639,43018,Online platforms,5,Referral,Cash,Good
2023-10-25,Sale,10747354.0,,12174518,Apartment,1,Mumbai,Agent 8,3.02,155846.15,12109,7265,Digital ads,2,Referral,CLP,Needs Repair
2020-07-26,Sale,15478648.0,,10793654,House,5,Chennai,Agent 5,3.21,95997.22,16603,19305,Email marketing,4,Social Media,Down Payment Plan,Needs Repair
2022-12-21,Sale,8630252.0,,6788857,Apartment,9,Mumbai,Agent 9,2.9,283439.51,43286,4963,Online platforms,1,Social Media,Flexi Payment Plan,Needs Repair
2022-11-09,Sale,16839286.0,,12050827,Commercial,7,Delhi,Agent 4,3.07,271713.14,18114,27983,Digital ads,1,Referral,Down Payment Plan,Good
2021-10-01,Rent,,26609.0,4382114,Condo,3,Delhi,Agent 1,2.79,257708.62,4850,18173,Print advertising,5,Social Media,CLP,Needs Repair
2019-07-13,Rent,,34317.0,7476280,House,10,Delhi,Agent 3,3.99,143351.83,25088,25467,Digital ads,3,Advertisement,CLP,New
2021-10-30,Rent,,48897.0,12250282,Commercial,9,Mumbai,Agent 10,3.6,203830.29,3937,16924,Online platforms,5,Social Media,Down Payment Plan,Good
2021-04-02,Rent,,39231.0,3347462,Apartment,4,Mumbai,Agent 8,2.59,281389.75,11661,28874,Digital ads,5,Referral,Down Payment Plan,Needs Repair
2019-08-04,Rent,,46787.0,13750562,Apartment,3,Delhi,Agent 7,2.69,246957.24,13152,39997,Online platforms,4,Advertisement,CLP,Needs Repair
2022-05-04,Rent,,15947.0,14126529,Apartment,9,Chennai,Agent 7,3.68,105110.75,11695,42303,Digital ads,2,Advertisement,Down Payment Plan,Needs Repair
2023-03-09,Sale,15388051.0,,8393792,House,3,Hyderabad,Agent 7,3.99,75456.31,7107,9429,Email marketing,4,Referral,Flexi Payment Plan,New
2023-08-07,Sale,6111240.0,,5582209,Condo,3,Chennai,Agent 2,3.5,179837.82,28263,14313,Email marketing,1,Direct Inquiry,CLP,New
2019-11-27,Sale,19455352.0,,9691833,Condo,4,Mumbai,Agent 9,2.63,56034.32,28940,46885,Print advertising,1,Referral,Down Payment Plan,New
2021-03-15,Rent,,19958.0,14851232,House,8,Delhi,Agent 9,3.06,216525.87,2285,4779,Email marketing,4,Referral,Flexi Payment Plan,Needs Repair
2019-08-07,Rent,,47200.0,8148068,Commercial,8,Delhi,Agent 2,4.19,225640.18,37444,47681,Email marketing,3,Social Media,Down Payment Plan,Needs Repair
2021-02-17,Rent,,17194.0,13143798,Apartment,2,Bangalore,Agent 4,2.63,86971.3,29222,1230,Digital ads,2,Social Media,Cash,New
2023-03-27,Sale,17056584.0,,13785537,Condo,8,Mumbai,Agent 2,2.96,187034.96,9756,42787,Print advertising,1,Referral,Flexi Payment Plan,Needs Repair
2019-01-03,Rent,,27956.0,13390600,Apartment,3,Bangalore,Agent 4,3.1,125938.39,2480,43556,Email marketing,2,Direct Inquiry,Flexi Payment Plan,Needs Repair
2022-04-28,Rent,,38013.0,5109905,Commercial,2,Hyderabad,Agent 9,4.94,118854.85,17462,9936,Print advertising,4,Advertisement,Cash,Good
2021-10-21,Sale,13150940.0,,9636223,Apartment,7,Mumbai,Agent 4,3.33,289902.88,25647,37660,Digital ads,5,Referral,Cash,Needs Repair
2019-01-12,Rent,,49858.0,13608374,Condo,8,Mumbai,Agent 10,3.38,175556.87,33777,46374,Online platforms,3,Advertisement,CLP,Good
2023-03-05,Rent,,28212.0,6911806,Apartment,8,Chennai,Agent 5,2.78,164707.95,31336,26471,Online platforms,2,Advertisement,Flexi Payment Plan,Good
2019-08-06,Sale,9361720.0,,8687890,Apartment,5,Hyderabad,Agent 2,4.96,214558.51,35398,14802,Digital ads,4,Direct Inquiry,Cash,Good
2019-01-11,Rent,,44742.0,9707926,Commercial,5,Chennai,Agent 5,4.92,73719.62,25194,45172,Online platforms,4,Direct Inquiry,Cash,Good
2023-02-06,Rent,,33041.0,10726176,Apartment,5,Chennai,Agent 10,3.31,188324.98,7944,35082,Online platforms,4,Referral,Cash,Good
2022-01-20,Sale,14939455.0,,5306423,House,6,Hyderabad,Agent 4,2.61,50985.06,21853,44685,Print advertising,4,Advertisement,Flexi Payment Plan,New
2021-07-29,Sale,15540910.0,,6949506,Condo,3,Hyderabad,Agent 10,2.82,142343.03,26255,3618,Print advertising,1,Advertisement,Cash,New
2019-10-09,Sale,8793528.0,,3229930,Commercial,6,Bangalore,Agent 8,2.7,212479.11,23944,22287,Digital ads,3,Advertisement,Cash,Good
2019-09-07,Rent,,21923.0,6768242,Commercial,3,Chennai,Agent 8,4.08,217291.83,30123,49838,Print advertising,2,Referral,CLP,Good
2021-06-19,Rent,,28537.0,4603281,Commercial,8,Bangalore,Agent 7,2.68,168247.84,42454,13312,Online platforms,4,Social Media,Cash,New
2020-07-02,Sale,19450712.0,,10823386,Apartment,2,Chennai,Agent 10,2.7,121648.35,36339,2578,Email marketing,3,Advertisement,Cash,Needs Repair
2022-04-08,Rent,,45006.0,8082830,Apartment,3,Mumbai,Agent 7,4.81,154546.57,43302,12518,Online platforms,2,Social Media,Down Payment Plan,Needs Repair
2021-07-17,Rent,,46394.0,14742413,House,6,Chennai,Agent 5,4.42,291757.99,45606,25566,Print advertising,3,Direct Inquiry,Flexi Payment Plan,Good
2019-11-28,Rent,,11238.0,12815406,Apartment,10,Hyderabad,Agent 5,3.75,134609.64,41329,45144,Email marketing,2,Direct Inquiry,Cash,New
2022-01-21,Sale,17694615.0,,11853081,House,6,Mumbai,Agent 7,4.8,85818.96,31884,5562,Print advertising,3,Referral,Flexi Payment Plan,Needs Repair
2022-09-22,Rent,,24445.0,4973561,Commercial,5,Chennai,Agent 3,3.7,100267.94,48191,12417,Email marketing,1,Referral,Flexi Payment Plan,Good
2020-03-10,Rent,,41255.0,8097725,Condo,2,Delhi,Agent 5,4.04,129050.31,2340,12655,Email marketing,1,Direct Inquiry,Cash,Good
2019-03-20,Sale,11354670.0,,9495749,Condo,5,Delhi,Agent 9,3.5,197044.23,47169,38860,Online platforms,2,Direct Inquiry,Flexi Payment Plan,Good
2021-01-10,Sale,7377416.0,,12304597,Condo,6,Chennai,Agent 9,4.51,128610.29,32063,25479,Digital ads,3,Social Media,Flexi Payment Plan,Needs Repair
2019-07-15,Rent,,42985.0,9300042,Apartment,5,Hyderabad,Agent 2,3.34,190074.87,35426,42167,Print advertising,1,Referral,Cash,New
2021-08-14,Sale,12778480.0,,7803368,Apartment,3,Mumbai,Agent 1,4.46,213381.94,32748,34993,Digital ads,4,Advertisement,Cash,Needs Repair
2022-10-27,Rent,,38317.0,9732339,Apartment,6,Chennai,Agent 9,4.83,189650.54,1076,2428,Print advertising,2,Referral,Flexi Payment Plan,Needs Repair
2021-11-20,Rent,,33346.0,9770470,House,2,Bangalore,Agent 2,4.97,99132.57,3674,22133,Digital ads,1,Direct Inquiry,Down Payment Plan,Good
2019-05-14,Sale,19692349.0,,3098734,Apartment,10,Bangalore,Agent 2,3.36,79191.19,26576,7746,Online platforms,1,Referral,Flexi Payment Plan,Needs Repair
2020-10-19,Rent,,27500.0,9990890,House,8,Mumbai,Agent 5,3.18,127187.48,42851,43734,Digital ads,1,Social Media,CLP,Needs Repair
2023-06-14,Sale,12103500.0,,10817182,Condo,6,Chennai,Agent 4,3.04,223620.37,30040,44439,Online platforms,1,Direct Inquiry,CLP,Good
2023-07-26,Rent,,41849.0,3590549,Apartment,8,Hyderabad,Agent 2,2.9,186621.7,9762,48566,Digital ads,2,Social Media,CLP,Good
2023-12-05,Sale,5531350.0,,12083731,Condo,7,Mumbai,Agent 3,4.44,212656.02,15269,4721,Digital ads,1,Referral,CLP,Needs Repair
2019-04-25,Sale,7248330.0,,13351099,Commercial,1,Delhi,Agent 1,4.45,158859.24,48200,9280,Online platforms,3,Advertisement,Cash,New
2023-02-27,Rent,,10737.0,10227370,House,2,Mumbai,Agent 1,4.96,168489.78,42850,1250,Digital ads,5,Social Media,Flexi Payment Plan,New
2023-01-04,Sale,15997272.0,,5463451,House,4,Mumbai,Agent 6,3.02,268436.05,40526,3002,Online platforms,2,Direct Inquiry,CLP,New
2021-01-23,Sale,10427842.0,,6873524,House,7,Mumbai,Agent 10,4.2,83003.15,45961,42519,Print advertising,5,Direct Inquiry,Cash,Needs Repair
2020-02-10,Rent,,48476.0,4543885,House,9,Hyderabad,Agent 10,4.75,117509.14,942,11289,Online platforms,3,Advertisement,Cash,Good
2019-06-05,Sale,12279457.0,,14390889,House,2,Delhi,Agent 2,3.53,218324.26,20142,6377,Print advertising,1,Social Media,CLP,Needs Repair
2022-11-18,Sale,18837088.0,,13175806,House,3,Bangalore,Agent 4,4.4,89694.08,40058,11187,Online platforms,2,Advertisement,Flexi Payment Plan,Good
2019-07-18,Sale,17757358.0,,5157682,Apartment,8,Delhi,Agent 9,4.82,62955.44,6969,7483,Online platforms,4,Advertisement,Flexi Payment Plan,Needs Repair
2023-03-25,Rent,,49841.0,8270857,House,10,Chennai,Agent 2,3.17,159808.19,38993,40346,Online platforms,3,Direct Inquiry,CLP,Good
2020-11-16,Sale,11700743.0,,5046705,House,5,Chennai,Agent 6,2.86,170303.84,13281,27933,Online platforms,1,Social Media,Down Payment Plan,Needs Repair
